,TaxID,Resources,NicheWidth,GenomeSize,GeneCounts,ProteinCodingGenes
1129,2021234.0,"['Agar', 'Distilled water', 'Glucose', 'MgSO4 x 7 H2O', 'K2HPO4', 'Yeast extract', 'Casamino acids', 'Starch', 'Proteose peptone no. 3', 'Sodium pyruvate']",10,6120935,4659,4560
1130,57975.0,"['Agar', 'Distilled water', 'Yeast extract', 'Trypticase soy broth', 'Peptone', 'Meat extract']",6,6950257,6230,5926
1131,1715720.0,"['Peptone', 'Meat extract', 'Agar', 'Distilled water']",4,5167372,4682,4518
1132,335541.0,"['Agar', 'Distilled water', 'Oatmeal', '1209', 'Rolled oats', '147', 'MgSO4 x 7 H2O', 'K2HPO4', 'CaCO3', '(NH4)2SO4', 'NaCl', 'Starch', 'Yeast extract', 'Bacto peptone', 'Fe(III) citrate', 'NaHCO3', 'KCl', 'CaCl2', 'Na2SO4', 'KBr', 'MgCl2', 'Glucose', 'Malt extract']",23,2936195,2702,2594
1133,446462.0,"['Agar', 'Distilled water', 'Yeast extract', 'Starch', 'Glucose', 'CaCO3', 'N-Z amine', 'Malt extract', 'Peptone', 'NaCl', 'Beef extract']",11,8248144,7143,6961
1134,1315282.0,"['Distilled water', 'Yeast extract', 'Bacto peptone', 'NaCl', 'Fe(III) citrate', 'NaHCO3', 'KCl', 'CaCl2', 'Na2SO4', 'KBr', 'MgCl2']",11,5205557,4653,4458
1135,1330330.0,"['Distilled water', 'CaCl2 x 2 H2O', 'MgSO4 x 7 H2O', 'K2HPO4', 'NiCl2 x 6 H2O', 'NH4Cl', 'NaCl', 'Na2S x 9 H2O', 'NaHCO3', 'KCl', 'MgCl2 x 6 H2O', 'Fe(NH4)2(SO4)2 x 6 H2O', 'L-Cysteine HCl x H2O', 'Sodium resazurin', '5980', '241']",16,2169170,2097,2033
1136,122.0,"['Distilled water', 'Yeast extract', 'Bacto peptone', 'NaCl', 'Fe(III) citrate', 'NaHCO3', 'KCl', 'CaCl2', 'Na2SO4', 'KBr', 'MgCl2']",11,7626893,5794,5716
1137,1529886.0,"['Peptone', 'Agar', 'Distilled water', 'Beef extract', 'NaCl', 'Glucose', 'MgSO4 x 7 H2O', 'K2HPO4', 'Yeast extract', 'Casamino acids', 'Starch', 'Proteose peptone no. 3', 'Sodium pyruvate', 'CaCl2 x 2 H2O', 'KH2PO4', '(NH4)2SO4', 'Na2HPO4', '4059', 'NH4Cl', 'Na-pyruvate', 'L-Histidine', 'HEPES', 'Sea Salt', 'L-Cysteine HCl x H2O', '1038', '1605', 'Trypticase soy broth', 'DL-Dithiothreitol', 'D-Glucose', 'NaHCO3', 'KCl', 'Na2S2O3 x 5 H2O', 'MgCl2 x 6 H2O', 'NaNO3', 'Na-(DL)-lactate', 'FeSO4', 'Trehalose', 'Meat extract']",38,4175060,4259,3982
1138,1890302.0,"['Peptone', 'Meat extract', 'Agar', 'Distilled water']",4,5585953,5852,5537
1139,1600.0,"['Meat extract', 'Agar', 'Distilled water', 'Glucose', 'K2HPO4', 'KH2PO4', 'Yeast extract', 'Casein peptone', 'Tween 80', 'Na-acetate', 'Ethanol', 'MgSO4 x 7 H2O', 'Beef extract', 'Sodium acetate', 'MnSO4 x H2O', '(NH4)3 citrate', 'Tryptone', 'Fructose', 'Maltose', 'N-Acetylglucosamine', 'Magnesium sulfate', 'Liver Concentrate', 'Betaine Hydrochloride', 'Diammonium Citrate', 'Potassium Aspartate', 'Manganese Sulfate', 'Dipotassium Phosphate', 'Potassium Glutamate', 'Peptone', 'NaCl', 'Potato', 'Bacto peptone', 'Polypeptone', 'Xylose', 'Malt extract']",35,1683905,1662,1544
1140,158822.0,"['Distilled water', 'Bacto peptone', 'NaCl', 'Beef extract']",4,5469298,5171,4966
1141,2162.0,"['Agar', 'Distilled water', 'Soy peptone', 'Malt extract', 'Meat extract', 'Glucose', 'MgSO4 x 7 H2O', 'K2HPO4', 'MnSO4 x H2O', 'Yeast extract', 'Casein peptone', 'Tween 80', 'Na-acetate', '(NH4)3 citrate', 'Trypticase soy broth', 'NaCl', 'Tryptone', 'Bacto peptone', 'Fe(III) citrate', 'NaHCO3', 'KCl', 'CaCl2', 'Na2SO4', 'KBr', 'MgCl2', 'CaCl2 x 2 H2O', 'KH2PO4', 'NH4Cl', 'Na2S x 9 H2O', 'MgCl2 x 6 H2O', 'L-Cysteine HCl x H2O', 'Sodium resazurin', '5980', '241', 'Peptone', 'Na-formate', 'Brain heart infusion', 'Proteose peptone', 'FeSO4', '1038', 'Casitone', 'Trypticase peptone', 'Phytone peptone', 'Ground beef', 'Maltose', 'Starch', 'D-Glucose', 'Cellobiose', 'NaOH', 'L-Cysteine HCl', '5540', 'Methanol', 'CaCO3', 'V-8 Juice']",54,2494510,2462,2404
1142,323850.0,"['Agar', 'Distilled water', 'Yeast extract', 'NaCl', 'Tryptone', 'Bacto peptone', 'Fe(III) citrate', 'NaHCO3', 'KCl', 'CaCl2', 'Na2SO4', 'KBr', 'MgCl2']",13,4602594,4037,3893
1143,453220.0,"['Peptone', 'Agar', 'Distilled water', 'NaCl', 'Beef extract', 'Glucose', 'Yeast extract', 'Casein peptone', 'Trypticase soy broth', 'Meat extract', 'MgSO4 x 7 H2O', 'K2HPO4', 'MnSO4 x H2O', 'Tween 80', 'Na-acetate', '(NH4)3 citrate']",16,5464443,4670,4561
1144,61652.0,"['Peptone', 'Agar', 'Distilled water', 'NaCl', 'Beef extract', 'MgSO4 x 7 H2O', 'Yeast extract', 'Bacto peptone', 'Glycerol', 'Casamino acids', 'Malt extract', 'Glucose', 'Meat extract', 'CaCO3']",14,4995010,4708,4558
1145,596153.0,"['Distilled water', 'CaCl2 x 2 H2O', 'MgSO4 x 7 H2O', 'KH2PO4', '(NH4)2SO4', 'Na2HPO4', '4059', 'Peptone', 'Meat extract', 'Agar']",10,4835713,4719,4576
1146,471853.0,"['Meat extract', 'Agar', 'Distilled water', 'MgSO4 x 7 H2O', 'Yeast extract', 'Bacto peptone', 'Tween 80', 'Glycerol', 'Casamino acids', 'Malt extract', 'Beef extract']",11,4669183,4281,4188
1147,479978.0,"['Agar', 'Distilled water', 'MgSO4 x 7 H2O', 'K2HPO4', 'Yeast extract', 'Starch', 'Glucose', 'CaCl2 x 2 H2O', 'Casein peptone', 'Beef extract', 'CaCO3', 'N-Z amine', 'Malt extract']",13,7228472,6787,6586
1148,2740163.0,"['Distilled water', 'CaCl2 x 2 H2O', 'MgSO4 x 7 H2O', 'KH2PO4', 'Yeast extract', 'Na2CO3', 'NH4Cl', 'Na2S x 9 H2O', 'Na2S2O3 x 5 H2O', 'Na2SO4', 'Na-DL-lactate', 'FeSO4', 'Trehalose', 'Sodium resazurin', '5980']",15,4232141,3823,3731
1149,2283.0,"['Distilled water', 'CaCl2 x 2 H2O', 'MgSO4 x 7 H2O', 'KH2PO4', 'Yeast extract', '(NH4)2SO4', 'Sulfur', 'FeCl3 x 6 H2O', '155']",9,2252027,2651,2525
1150,1076124.0,"['Agar', 'Distilled water', 'Yeast extract', 'Dextrose', 'Malt extract', 'Glucose', 'CaCO3', 'Peptone', 'Meat extract', 'CaCl2 x 2 H2O', 'Casein peptone', 'Beef extract', 'Starch', 'N-Z amine']",14,9607004,8817,8050
1151,1124983.0,"['Peptone', 'Meat extract', 'Agar', 'Distilled water', 'K2HPO4', 'Casein peptone', 'NaCl', 'Soy peptone', 'D(+)-Glucose', 'Yeast extract', 'Tryptone']",11,6868303,6270,6146
1152,1408189.0,"['Agar', 'Distilled water', 'MgSO4 x 7 H2O', 'Yeast extract', 'Bacto peptone', 'Glycerol', 'Beef extract', 'Casamino acids', 'Malt extract']",9,2769745,2498,2408
1153,648757.0,"['Distilled water', 'CaCl2 x 2 H2O', 'MgSO4 x 7 H2O', 'K2HPO4', 'Yeast extract', 'Na-acetate', 'NH4Cl', 'NaCl', 'Na2S x 9 H2O', 'NaHCO3', 'KCl', 'MgCl2 x 6 H2O', 'Trypticase peptone', 'Fe(NH4)2(SO4)2 x 6 H2O', 'Trimethylammonium chloride', 'L-Cysteine HCl x H2O', 'Sodium resazurin', '5980', '241', 'Bacto peptone', 'Beef extract', 'Agar', 'Trypticase soy broth', 'Fe(III) citrate', 'CaCl2', 'Na2SO4', 'KBr', 'MgCl2', 'Sucrose', 'Malt extract', 'KH2PO4', 'Na-formate', 'Brain heart infusion', 'Proteose peptone', 'FeSO4', '1038', 'NaH2PO4', 'Ferric citrate monohydrate', 'Vitamin B12', 'Resazurin', 'Ammonium acetate', 'L-Cysteine HCl', 'Disodium succinate', 'Casitone', 'Phytone peptone', 'Ground beef', 'Maltose', 'Starch', 'D-Glucose', 'Cellobiose', 'NaOH', '5540', 'FeSO4 x 7 H2O', '(NH4)2SO4', 'Meat extract', 'Glucose', 'MnSO4 x H2O', 'Casein peptone', 'Tween 80', '(NH4)3 citrate', 'Peptone', 'Tryptone', 'CaCO3', 'Sulfur', '3861', '4092', 'Na2S2O3 x 5 H2O', 'Na2HPO4', '4059', 'Na2SiO3 x 9 H2O', '4042', 'Sodium lactate', '4172', '4186', '4132', '4133', '4134', 'Soy peptone', 'Na2CO3', 'Sea Salt', 'CMRL 1066', 'MES [2-(N-morpholino) ethane sulfonic acid]', 'Trehalose', '6262', 'NiCl2 x 6 H2O', 'Glycerol', 'Na2-9,10-anthraquinone-2,6-disulfonate', 'Na2-fumarate', 'Na-DL-lactate', 'Proteose peptone no. 3', 'V-8 Juice', 'Ammonium Sulfate', '2891', '2890', 'Potato', 'Oat flakes', 'Na-ascorbate', '1474', 'Polypeptone', '3963', 'KNO3', 'Oatmeal', 'D-Fructose', 'dehydrated Wilkins-Chalgren medium', 'CaCl2 x 6 H2O', 'EDTA', 'Sodium succinate', '2164', '2769', 'Na2HPO4 x 2 H2O', 'MnSO4', '926', 'NaNO3', 'K2SO4', 'Ca(NO3)2', 'Casamino acids']",116,4014469,3712,3589
1154,70255.0,"['Agar', 'Distilled water', 'MgSO4 x 7 H2O', 'Yeast extract', 'Bacto peptone', 'Glycerol', 'Beef extract', 'Casamino acids', 'Malt extract', 'Trypticase soy broth']",10,2700886,2616,2500
1155,146919.0,"['Distilled water', 'CaCl2 x 2 H2O', 'MgSO4 x 7 H2O', 'Yeast extract', 'NaCl', 'NaHCO3', 'KCl', 'MgCl2 x 6 H2O', 'NaBr']",9,3901694,3299,3223
1156,709986.0,"['Meat extract', 'Agar', 'Distilled water', 'MgSO4 x 7 H2O', 'Yeast extract', 'Bacto peptone', 'Tween 80', 'Glycerol', 'Casamino acids', 'Malt extract']",10,3498530,3391,3304
1157,1750527.0,"['Peptone', 'Agar', 'Distilled water', 'Beef extract', 'NaCl', 'Glucose', 'MgSO4 x 7 H2O', 'K2HPO4', 'Yeast extract', 'Casamino acids', 'Starch', 'Proteose peptone no. 3', 'Sodium pyruvate', 'Tryptone']",14,5481269,5253,5171
1158,1289591.0,"['Agar', 'Distilled water', 'Soy peptone', 'Malt extract', 'Yeast extract', 'Trypticase soy broth', 'NaCl', 'Tryptone', 'Bacto peptone', 'Fe(III) citrate', 'NaHCO3', 'KCl', 'CaCl2', 'Na2SO4', 'KBr', 'MgCl2', 'Glucose', 'MgSO4 x 7 H2O', 'K2HPO4', 'Casamino acids', 'Starch', 'Proteose peptone no. 3', 'Sodium pyruvate', 'Peptone', 'Meat extract', 'CaCl2 x 2 H2O', 'KH2PO4', 'FeSO4 x 7 H2O', 'Na2CO3', 'D-Fructose', 'NH4Cl', 'Na2S x 9 H2O', 'Casitone', 'FeSO4', 'L-Cysteine HCl x H2O', 'Trehalose', 'Sodium resazurin', '5980', '(NH4)2SO4', 'Na2HPO4', 'Na-malate', 'Bis-Tris', '4059', '934', 'MgCl2 x 6 H2O', 'Cellobiose', 'CaCO3', 'L-Asparagine', 'Casein peptone', 'Bromocresol purple', 'K2S4O6', '612', 'Glycerol', 'Beef extract', 'V-8 Juice']",55,6806506,6297,6160
1159,61647.0,"['Peptone', 'Agar', 'Distilled water', 'NaCl', 'Beef extract', 'Bacto peptone', 'Yeast extract', 'Trypticase soy broth']",8,5408082,5098,4884
1160,455632.0,"['Peptone', 'Agar', 'Distilled water', 'NaCl', 'Beef extract', 'Soy peptone', 'Malt extract', 'K2HPO4', 'Casein peptone', 'D(+)-Glucose', 'CaCl2 x 2 H2O', 'MgSO4 x 7 H2O', 'KH2PO4', 'Na-acetate', 'Na-thioglycolate', 'Na2CO3', 'Ascorbic acid', 'KNO3', 'FeSO4', 'L-Methionine', 'Yeast extract', 'Dextrose', 'Fe(III) citrate', 'NaHCO3', 'KCl', 'CaCl2', 'Na2SO4', 'KBr', 'MgCl2', 'Trypticase soy broth', 'Meat extract', 'Glucose', 'MnSO4 x H2O', 'Tween 80', '(NH4)3 citrate', 'Tryptone', 'Bacto peptone', 'Rolled oats', '147', 'Oatmeal', '1209', 'Starch', 'N-Z amine', 'ZnSO4 x 7 H2O', 'Glycerol (anhydrous)', 'Dichloran-Glycerol-agar base', 'CaCO3', '(NH4)2SO4', 'Maltose', 'Glycerol', 'Casamino acids']",51,8545929,7227,7012
1161,1679497.0,"['Peptone', 'Agar', 'Distilled water', 'Beef extract', 'Glucose', 'MgSO4 x 7 H2O', 'K2HPO4', 'Yeast extract', 'Casamino acids', 'Starch', 'Proteose peptone no. 3', 'Sodium pyruvate']",12,5659202,5241,5102
1162,2094020.0,"['Agar', 'Distilled water', 'CaCl2 x 2 H2O', 'MgSO4 x 7 H2O', 'K2HPO4', 'KH2PO4', 'Yeast extract', '(NH4)2SO4', 'Na2CO3', 'NaCl', 'Trypticase peptone', 'D-Glucose', 'DL-2-Methylbutyric acid', 'n-Valeric acid', 'n-Butyric acid', 'iso-Butyric acid', 'iso-Valeric acid', 'L-Cysteine HCl x H2O', 'Sodium resazurin']",19,2925055,2759,2592
1163,69964.0,"['Distilled water', 'MgSO4 x 7 H2O', 'Yeast extract', 'NaCl', 'Casamino acids', 'Maltose', 'Casein hydrolysate', 'Agar', 'Glucose', 'CaCO3', 'Malt extract']",11,5292366,5061,4780
1164,317.0,"['Distilled water', 'K2HPO4', 'Casein peptone', 'NaCl', 'Soy peptone', 'D(+)-Glucose', 'Agar', 'Yeast extract', 'Trypticase soy broth', 'Peptone', 'Beef extract', 'Bacto peptone', 'Fe(III) citrate', 'NaHCO3', 'KCl', 'CaCl2', 'Na2SO4', 'KBr', 'MgCl2', 'Meat extract', 'CaCl2 x 2 H2O', 'MgSO4 x 7 H2O', 'KH2PO4', '(NH4)2SO4', 'FeCl3 x 6 H2O', '155', 'Glucose', 'Casamino acids', 'Starch', 'Proteose peptone no. 3', 'Sodium pyruvate', 'dehydrated Wilkins-Chalgren medium', 'L-Cysteine HCl', 'Sodium resazurin', 'Na2CO3', 'NH4Cl', 'Na2S x 9 H2O', 'MgCl2 x 6 H2O', 'D-Glucose', 'FeSO4', '5980', ""Baker's yeast"", 'Na2HPO4', '4059', 'Na2SO3', 'Na-pyruvate', 'FeCl2 x 4 H2O', 'Na2S2O3 x 5 H2O', 'K2HPO4 x 3 H2O', 'Trehalose', '1474', 'Glycerol', 'Malt extract']",53,5868373,5218,5057
1165,184755.0,"['Peptone', 'Agar', 'Distilled water', 'Yeast extract', 'NaCl', 'Fe(III) citrate', 'NaHCO3', 'KCl', 'CaCl2', 'Na2SO4', 'KBr', 'MgCl2', 'Bacto peptone']",13,4687428,4062,3896
1166,426355.0,"['Peptone', 'Agar', 'Distilled water', 'Beef extract', 'NaCl', 'MgSO4 x 7 H2O', 'KH2PO4', '(NH4)2SO4', 'Methanol', 'Na2HPO4', 'CaCl2 x 2 H2O', 'KNO3', 'NaH2PO4', 'Yeast extract', 'Bacto peptone', 'Glycerol', 'Casamino acids', 'Malt extract', 'Glucose', 'K2HPO4', 'Starch', 'Proteose peptone no. 3', 'Sodium pyruvate', 'NaHCO3', 'KCl', 'MgCl2 x 6 H2O', 'NaBr', 'NH4Cl', 'Sucrose', 'HEPES', 'K2SO4', 'Meat extract', 'Fe(III) citrate', 'CaCl2', 'Na2SO4', 'KBr', 'MgCl2']",37,6899110,6607,6439
1167,1303590.0,"['Meat extract', 'Distilled water', 'Glucose', 'MgSO4 x 7 H2O', 'K2HPO4', 'MnSO4 x H2O', 'Yeast extract', 'Casein peptone', 'Tween 80', 'Na-acetate', '(NH4)3 citrate']",11,1842084,1768,1679
1168,3885.0,"['Distilled water', 'CaCl2 x 2 H2O', 'K2HPO4', 'KH2PO4', 'Yeast extract', 'NH4Cl', 'NaCl', 'Na2S x 9 H2O', 'NaHCO3', 'KCl', 'MgCl2 x 6 H2O', 'K-acetate', 'Na2SO4', 'Trypticase peptone', 'FeSO4', 'L-Cysteine HCl x H2O', 'Sodium resazurin']",17,521076696,28134,28134
1169,55779.0,"['Distilled water', 'CaCl2 x 2 H2O', 'KH2PO4', 'Yeast extract', 'Na2CO3', 'NH4Cl', 'Na2S x 9 H2O', 'KCl', 'Glycerol', 'MgCl2 x 6 H2O', 'FeSO4', 'Trehalose', 'Sodium resazurin', '5980', 'MgSO4 x 7 H2O', 'Na2S2O3 x 5 H2O', 'Na2SO4', 'Na-DL-lactate']",18,3559563,3562,3466
1170,1903704.0,"['Agar', 'Distilled water', 'Glucose', 'MgSO4 x 7 H2O', 'K2HPO4', 'Yeast extract', 'Casamino acids', 'Starch', 'Proteose peptone no. 3', 'Sodium pyruvate', 'Peptone', 'NaCl', 'Beef extract']",13,5249768,4841,4476
1171,566027.0,"['Agar', 'Distilled water', 'Yeast extract', 'Trypticase soy broth']",4,2470932,2249,2155
1172,2056231.0,"['Agar', 'Distilled water', 'Glucose', 'CaCO3', 'Yeast extract', 'NaCl', 'Tryptone', 'Bacto peptone', 'Fe(III) citrate', 'NaHCO3', 'KCl', 'CaCl2', 'Na2SO4', 'KBr', 'MgCl2', 'MgSO4 x 7 H2O', 'K2HPO4', '(NH4)2SO4', 'Starch', '147']",20,5938989,5466,5294
1173,1282863.0,"['Agar', 'Distilled water', 'Yeast extract', 'Trypticase soy broth']",4,2949123,2712,2605
1174,35806.0,"['Peptone', 'Meat extract', 'Agar', 'Distilled water', 'K2HPO4', 'Na2CO3', 'NaCl', 'NaHCO3', 'CaCl2 x 2 H2O', 'MgSO4 x 7 H2O', 'KH2PO4', 'Yeast extract', 'Vitamin B12', 'Resazurin', 'NH4Cl', 'Fe(III) citrate', 'Ammonium acetate', 'L-Cysteine HCl', 'Disodium succinate', 'Na2S x 9 H2O', 'MgCl2 x 6 H2O', 'Na-pyruvate', 'Na-EDTA', 'L-Cysteine HCl x H2O', 'Sodium resazurin', '5980', 'Bacto peptone', 'KCl', 'CaCl2', 'Na2SO4', 'KBr', 'MgCl2', 'Sodium pyruvate', 'Ferric citrate', '4331']",35,4196493,4040,3866
1175,187880.0,"['Peptone', 'Distilled water', 'KH2PO4', 'Yeast extract', 'NH4Cl', 'Na2S x 9 H2O', 'CaCl2', 'PIPES', 'Sea Salt', 'Elemental sulphur', 'MgSO4 x 7 H2O', 'K2HPO4', 'FeSO4 x 7 H2O', 'NaCl', 'KCl', 'Tryptone', 'MgCl2 x 6 H2O', 'Sulfur', '3804', '3861']",20,1868990,2066,2005
1176,871203.0,"['Peptone', 'Meat extract', 'Agar', 'Distilled water', 'CaCl2 x 2 H2O', 'MgSO4 x 7 H2O', 'KH2PO4', '(NH4)2SO4', 'Na2HPO4', 'Na-malate', 'Bis-Tris', '4059', '934']",13,7412165,6968,6744
1177,1470176.0,"['Agar', 'Distilled water', 'Glucose', 'CaCO3', 'Yeast extract', 'Malt extract']",6,6606717,5433,5307
1178,2590012.0,"['Peptone', 'Agar', 'Distilled water', 'NaCl', 'Beef extract']",5,5285903,5376,5067
1179,680118.0,"['Distilled water', 'CaCl2 x 2 H2O', 'KH2PO4', 'NH4Cl', 'Na2S x 9 H2O', 'NaHCO3', 'Tryptone', 'MgCl2 x 6 H2O', 'Sodium acetate', 'L-Cysteine HCl x H2O', '3861', '3924', '3981']",13,1495190,1670,1611
1180,2806205.0,"['Distilled water', 'CaCl2 x 2 H2O', 'Yeast extract', 'Na2CO3', 'NH4Cl', 'NaCl', 'Na2S x 9 H2O', 'MgCl2 x 6 H2O', 'Cellobiose', 'K2HPO4 x 3 H2O', 'Sodium resazurin', '5980', '241']",13,2597825,2456,2353
1181,368408.0,"['Distilled water', 'CaCl2 x 2 H2O', 'MgSO4 x 7 H2O', 'KH2PO4', 'Yeast extract', '(NH4)2SO4', 'Na2S x 9 H2O', 'Sulfur', 'FeCl3 x 6 H2O', 'Sucrose', 'Polar lipid fraction', 'K2HPO4', 'Na-acetate', 'NH4Cl', 'NaCl', 'NaHCO3', 'KCl', 'MgCl2 x 6 H2O', 'Trypticase peptone', 'Fe(NH4)2(SO4)2 x 6 H2O', 'Trimethylammonium chloride', 'L-Cysteine HCl x H2O', 'Sodium resazurin', '5980', '241', 'Agar', 'Trypticase soy broth', 'Meat extract', 'Glucose', 'MnSO4 x H2O', 'Casein peptone', 'Tween 80', '(NH4)3 citrate', 'Cellobiose', 'FeSO4', 'Tryptone', 'Peptone', 'Bacto peptone', 'Fe(III) citrate', 'CaCl2', 'Na2SO4', 'KBr', 'MgCl2']",43,1813393,1972,1915
1182,145262.0,"['Distilled water', 'Yeast extract', 'Na2CO3', 'Na2S x 9 H2O', 'Na-DL-lactate', 'Sea Salt', 'Sodium resazurin', '5980', '1605', 'Peptone', 'Agar', 'NaCl', 'Beef extract', 'Bacto peptone', 'Trypticase soy broth', 'Meat extract', 'Glucose', 'MgSO4 x 7 H2O', 'K2HPO4', 'MnSO4 x H2O', 'Casein peptone', 'Tween 80', 'Na-acetate', '(NH4)3 citrate', 'Fe(III) citrate', 'NaHCO3', 'KCl', 'CaCl2', 'Na2SO4', 'KBr', 'MgCl2', 'Tryptone', 'Casamino acids', 'Starch', 'Proteose peptone no. 3', 'Sodium pyruvate', 'CaCl2 x 2 H2O', 'dehydrated Wilkins-Chalgren medium', 'L-Cysteine HCl', 'KH2PO4', 'NH4Cl', 'MgCl2 x 6 H2O', 'FeSO4', 'Trehalose', 'Na-formate', 'Brain heart infusion', 'Proteose peptone', 'L-Cysteine HCl x H2O', '1038', 'CaCO3', 'Malt extract', 'N-Z amine']",52,1751429,1861,1806
1183,405559.0,"['Agar', 'Distilled water', 'Yeast extract', 'NaCl', 'Dextrose', 'Malt extract']",6,4621331,4447,4299
1184,1471400.0,"['Agar', 'Distilled water', 'MgSO4 x 7 H2O', 'Yeast extract', 'Bacto peptone', 'Glycerol', 'Beef extract', 'Casamino acids', 'Malt extract']",9,2370062,2200,2121
1185,76759.0,"['Peptone', 'Agar', 'Distilled water', 'NaCl', 'Beef extract', 'Meat extract', 'Yeast extract', 'Trypticase soy broth']",8,6079134,5734,5498
1186,135719.0,"['Peptone', 'Meat extract', 'Agar', 'Distilled water', 'Yeast extract', 'NaCl', 'Tryptone', 'Beef extract', 'Bacto peptone']",9,4773922,4668,4532
1187,771875.0,"['Distilled water', 'CaCl2 x 2 H2O', 'MgSO4 x 7 H2O', 'K2HPO4', 'Yeast extract', 'NH4Cl', 'Na2S x 9 H2O', 'Trypticase peptone', 'D-Glucose', 'Na2HPO4 x H2O', 'L-Cysteine HCl x H2O', 'Sodium resazurin', '5980', '241']",14,2166381,2050,1976
1188,171865.0,"['Distilled water', 'CaCl2 x 2 H2O', 'MgSO4 x 7 H2O', 'K2HPO4', 'NiCl2 x 6 H2O', 'NH4Cl', 'NaCl', 'KCl', 'MgCl2 x 6 H2O', 'Na2WO4 x 2 H2O', '241']",11,3452774,3546,3437
1189,143495.0,"['Agar', 'Distilled water', 'Soy peptone', 'Malt extract', 'Yeast extract', 'Starch', 'Peptone', 'NaCl', 'Fe(III) citrate', 'NaHCO3', 'KCl', 'CaCl2', 'Na2SO4', 'KBr', 'MgCl2', 'Trypticase soy broth', 'Rolled oats', '147', 'Bacto peptone', 'Oatmeal', '1209', 'MgSO4 x 7 H2O', 'K2HPO4', 'KNO3', 'Glucose', 'CaCO3', 'Casein peptone', 'D(+)-Glucose', 'Meat peptone', 'CaCl2 x 2 H2O', 'Beef extract', 'FeSO4 x 7 H2O', 'Sucrose', 'NaNO3', 'N-Z amine', 'Meat extract', '(NH4)2SO4', 'L-Asparagine', 'Glycerol', 'Casamino acids']",40,3731915,3855,3598
1190,948519.0,"['Peptone', 'Meat extract', 'Agar', 'Distilled water']",4,4508901,4193,3927
1191,1293.0,"['Agar', 'Distilled water', 'Yeast extract', 'Trypticase soy broth']",4,2880305,2751,2666
1192,583358.0,"['Distilled water', 'K2HPO4', 'KH2PO4', 'Yeast extract', 'NH4Cl', 'NaCl', 'MgCl2 x 6 H2O', 'FeCl3 x 6 H2O', 'Trypticase peptone', 'Cellobiose', 'FeSO4', 'L-Cysteine HCl x H2O', 'Sodium resazurin', 'Agar', 'Trypticase soy broth']",15,2306092,2331,2196
1193,171404.0,"['Agar', 'Distilled water', 'Yeast extract', 'Trypticase soy broth', 'CaCl2 x 2 H2O', 'KH2PO4', 'Na2CO3', 'NH4Cl', 'Na2S x 9 H2O', 'MgCl2 x 6 H2O', 'Na-pyruvate', 'Na-EDTA', 'L-Cysteine HCl x H2O', 'Sodium resazurin', '5980', 'K2HPO4', 'NaCl', 'Na2SO4', 'Na3-EDTA', 'CaCl2 x H2O', 'Sodium acetate', 'MgSO4 x H2O', 'FeSO4 x H2O', '3861', '3924', 'Meat extract', 'Glucose', 'MgSO4 x 7 H2O', 'MnSO4 x H2O', 'Casein peptone', 'Tween 80', 'Na-acetate', '(NH4)3 citrate', 'Bacto peptone', 'Fe(III) citrate', 'NaHCO3', 'KCl', 'CaCl2', 'KBr', 'MgCl2', 'FeSO4 x 7 H2O', 'Na2-EDTA', 'Peptone', 'KNO3', '241', ""Baker's yeast"", 'Sulfur', 'NaNO3', 'Fe2(SO4)3 x n H2O', '4042', 'Casitone', 'D-Glucose', 'Beef extract', 'CaSO4 x 2 H2O', '3804', 'Ground beef', 'NaOH', 'dehydrated Wilkins-Chalgren medium', 'L-Cysteine HCl', 'Glycine', 'FeSO4', 'Sodium Potassium phosphate buffer', 'L-Arginine x HCl', 'MgSO4 x 6 H2O', 'Trehalose', '(NH4)HCO3', '1038', 'Resazurin', 'D-Galactose', 'Trypticase peptone', 'Phytone peptone', 'Maltose', 'Starch', 'Cellobiose', '5540', 'Na2SO3', 'FeCl2 x 4 H2O', 'Tryptone', 'Dextrose', 'Xylan', 'Casamino acids', 'Proteose peptone no. 3', 'Sodium pyruvate']",83,9041977,7196,7009
1194,746697.0,"['Distilled water', 'Yeast extract', 'Bacto peptone', 'NaCl', 'Fe(III) citrate', 'NaHCO3', 'KCl', 'CaCl2', 'Na2SO4', 'KBr', 'MgCl2']",11,3520671,3214,3146
